2021-01-22,[6468.0-7002.0],bbbb,Group: 13
2021-10-18,[6468.0-7002.0],bbbb,Group: 13
2020-09-10,[3349.0-3830.0],bbbb,Group: 14
2021-11-29,[3349.0-3830.0],bbbb,Group: 14
2021-04-07,[3349.0-3830.0],bbbb,Group: 14
2021-02-26,[3349.0-3830.0],bbbb,Group: 14
2020-11-30,[3349.0-3830.0],bbbb,Group: 14
2020-09-16,[3349.0-3830.0],bbbb,Group: 14
2020-09-09,[3349.0-3830.0],bbbb,Group: 14
2021-12-16,[3349.0-3830.0],bbbb,Group: 14
2020-12-26,[3349.0-3830.0],bbbb,Group: 14
2020-11-09,[3349.0-3830.0],bbbb,Group: 14
2021-02-25,[3349.0-3830.0],bbbb,Group: 14
2021-12-11,[3349.0-3830.0],bbbb,Group: 14
2022-02-20,[4777.0-5427.0],bbbb,Group: 15
2020-10-05,[4777.0-5427.0],bbbb,Group: 15
2021-01-17,[4777.0-5427.0],bbbb,Group: 15
2020-12-17,[4777.0-5427.0],bbbb,Group: 15
2021-04-09,[4777.0-5427.0],bbbb,Group: 15
2021-01-08,[4777.0-5427.0],bbbb,Group: 15
2022-01-05,[4777.0-5427.0],bbbb,Group: 15
2020-12-03,[4777.0-5427.0],bbbb,Group: 15
2020-12-06,[4777.0-5427.0],bbbb,Group: 15
2020-11-22,[4777.0-5427.0],bbbb,Group: 15
2021-12-09,[4169.0-4875.0],bbbb,Group: 16
2021-11-30,[4169.0-4875.0],bbbb,Group: 16
2020-09-17,[4169.0-4875.0],bbbb,Group: 16
2021-11-26,[4169.0-4875.0],bbbb,Group: 16
2021-04-08,[4169.0-4875.0],bbbb,Group: 16
2020-12-13,[4169.0-4875.0],bbbb,Group: 16
2020-12-09,[4169.0-4875.0],bbbb,Group: 16
2021-12-02,[4169.0-4875.0],bbbb,Group: 16
2020-09-28,[4169.0-4875.0],bbbb,Group: 16
2021-01-03,[4169.0-4875.0],bbbb,Group: 16
2021-02-18,[4169.0-4875.0],bbbb,Group: 16
2021-01-25,[2540.0-3361.0],bbbb,Group: 17
2021-03-06,[2540.0-3361.0],bbbb,Group: 17
2021-12-29,[2540.0-3361.0],bbbb,Group: 17
2022-01-03,[2540.0-3361.0],bbbb,Group: 17
2020-09-21,[2540.0-3361.0],bbbb,Group: 17
2020-09-14,[2540.0-3361.0],bbbb,Group: 17
2020-09-11,[2540.0-3361.0],bbbb,Group: 17
2021-03-02,[2540.0-3361.0],bbbb,Group: 17
2020-12-07,[2540.0-3361.0],bbbb,Group: 17
2020-09-15,[2540.0-3361.0],bbbb,Group: 17
2021-03-09,[2316.0-2776.0],bbbb,Group: 18
2020-08-29,[2316.0-2776.0],bbbb,Group: 18
2021-03-05,[2316.0-2776.0],bbbb,Group: 18
2021-03-04,[2316.0-2776.0],bbbb,Group: 18
2020-08-26,[2316.0-2776.0],bbbb,Group: 18
2020-08-19,[2316.0-2776.0],bbbb,Group: 18
2020-11-16,[2316.0-2776.0],bbbb,Group: 18
2021-12-31,[2316.0-2776.0],bbbb,Group: 18
2021-12-13,[2316.0-2776.0],bbbb,Group: 18
2022-02-27,[2316.0-2776.0],bbbb,Group: 18
2021-03-31,[2316.0-2776.0],bbbb,Group: 18
2021-12-28,[2316.0-2776.0],bbbb,Group: 18
2021-12-21,[2316.0-2776.0],bbbb,Group: 18
2021-02-27,[3792.0-5942.0],bbbb,Group: 19
2020-12-10,[3792.0-5942.0],bbbb,Group: 19
2021-12-03,[3792.0-5942.0],bbbb,Group: 19
2021-02-06,[3792.0-5942.0],bbbb,Group: 19
2020-09-22,[3792.0-5942.0],bbbb,Group: 19
2021-01-31,[3792.0-5942.0],bbbb,Group: 19
2021-02-17,[3792.0-5942.0],bbbb,Group: 19
2022-01-07,[3792.0-5942.0],bbbb,Group: 19
2021-02-23,[3792.0-5942.0],bbbb,Group: 19
2020-12-27,[3792.0-5942.0],bbbb,Group: 19
2021-11-15,[3792.0-5942.0],bbbb,Group: 19
2021-12-15,[3792.0-5942.0],bbbb,Group: 19
2021-04-13,[5214.0-7515.0],bbbb,Group: 20
2020-12-01,[5214.0-7515.0],bbbb,Group: 20
2021-11-20,[5214.0-7515.0],bbbb,Group: 20
2021-11-06,[5214.0-7515.0],bbbb,Group: 20
2021-02-09,[5214.0-7515.0],bbbb,Group: 20
2020-10-27,[5214.0-7515.0],bbbb,Group: 20
2020-10-29,[5214.0-7515.0],bbbb,Group: 20
2020-12-12,[5214.0-7515.0],bbbb,Group: 20
2021-11-16,[5214.0-7515.0],bbbb,Group: 20
2020-12-31,[5214.0-7515.0],bbbb,Group: 20
2020-11-13,[5214.0-7515.0],bbbb,Group: 20
2020-12-19,[5214.0-7515.0],bbbb,Group: 20
2020-11-07,[7201.0-8253.0],bbbb,Group: 21
2021-04-15,[7201.0-8253.0],bbbb,Group: 21
2021-11-11,[7201.0-8253.0],bbbb,Group: 21
2021-11-10,[7201.0-8253.0],bbbb,Group: 21
2021-07-05,[7201.0-8253.0],bbbb,Group: 21
2021-10-17,[7201.0-8253.0],bbbb,Group: 21
2020-10-31,[7201.0-8253.0],bbbb,Group: 21
2020-10-18,[7201.0-8253.0],bbbb,Group: 21
2020-10-15,[7201.0-8253.0],bbbb,Group: 21
2020-10-06,[7201.0-8253.0],bbbb,Group: 21
2021-10-19,[7201.0-8253.0],bbbb,Group: 21
2022-02-18,[7201.0-8253.0],bbbb,Group: 21
2021-06-14,[7201.0-8253.0],bbbb,Group: 21
2021-10-16,[7201.0-8253.0],bbbb,Group: 21
2021-10-28,[7201.0-8253.0],bbbb,Group: 21
2021-07-12,[7201.0-8253.0],bbbb,Group: 21
2020-10-24,[7201.0-8253.0],bbbb,Group: 21
2021-05-31,[10691.0-12300.0],bbbb,Group: 22
2021-07-11,[10691.0-12300.0],bbbb,Group: 22
2021-09-28,[10691.0-12300.0],bbbb,Group: 22
2021-10-20,[10691.0-12300.0],bbbb,Group: 22
2021-10-10,[10691.0-12300.0],bbbb,Group: 22
2021-06-15,[10691.0-12300.0],bbbb,Group: 22
2021-06-26,[10691.0-12300.0],bbbb,Group: 22
2022-02-15,[10691.0-12300.0],bbbb,Group: 22
2021-06-20,[10691.0-12300.0],bbbb,Group: 22
2021-10-07,[10691.0-12300.0],bbbb,Group: 22
2021-10-03,[10691.0-12300.0],bbbb,Group: 22
2020-10-10,[10691.0-12300.0],bbbb,Group: 22
2021-09-27,[10691.0-12300.0],bbbb,Group: 22
2021-10-08,[10691.0-12300.0],bbbb,Group: 22
2021-10-13,[10691.0-12300.0],bbbb,Group: 22
2021-06-25,[11546.0-12818.0],bbbb,Group: 23
2021-08-16,[11546.0-12818.0],bbbb,Group: 23
2021-06-24,[11546.0-12818.0],bbbb,Group: 23
2021-06-23,[11546.0-12818.0],bbbb,Group: 23
2021-07-03,[11546.0-12818.0],bbbb,Group: 23
2021-07-04,[11546.0-12818.0],bbbb,Group: 23
2021-07-26,[11546.0-12818.0],bbbb,Group: 23
2021-09-29,[11546.0-12818.0],bbbb,Group: 23
2022-02-16,[11546.0-12818.0],bbbb,Group: 23
2021-06-13,[11546.0-12818.0],bbbb,Group: 23
2021-07-22,[11546.0-12818.0],bbbb,Group: 23
2021-06-17,[11546.0-12818.0],bbbb,Group: 23
2021-06-19,[11546.0-12818.0],bbbb,Group: 23
2021-06-22,[11546.0-12818.0],bbbb,Group: 23
2021-07-02,[11546.0-12818.0],bbbb,Group: 23
2022-05-18,[141.0-501.0],bbbb,Group: 24
2022-05-14,[141.0-501.0],bbbb,Group: 24
2020-07-08,[141.0-501.0],bbbb,Group: 24
2022-05-11,[141.0-501.0],bbbb,Group: 24
2020-06-23,[141.0-501.0],bbbb,Group: 24
2022-04-03,[141.0-501.0],bbbb,Group: 24
2022-04-28,[141.0-501.0],bbbb,Group: 24
2020-07-03,[141.0-501.0],bbbb,Group: 24
2022-05-03,[141.0-501.0],bbbb,Group: 24
2022-04-08,[141.0-501.0],bbbb,Group: 24
